识别时间,交易日,龙头品种,跟涨品种,板块,方向,20日收益率相关系数,相关样本数,龙头当前涨跌幅,跟涨品种当前涨跌幅,触发原因
2022-04-13 13:59:00,2022-04-13,ZN,NI,有色基本金属,向上,0.5625586741,20,0.0374874396,0.0544195410,同板块；过去20个交易日日收益率相关系数=0.5626，不低于阈值0.50；当前方向一致：龙头=3.7487%，候选=5.4420%，同为上涨
2022-04-25 14:59:00,2022-04-25,CF,CY,软商品纺织,向下,0.6746536323,20,-0.0158143995,-0.0205858782,同板块；过去20个交易日日收益率相关系数=0.6747，不低于阈值0.50；当前方向一致：龙头=-1.5814%，候选=-2.0586%，同为下跌
2022-04-25 15:00:00,2022-04-25,CF,CY,软商品纺织,向下,0.6746536323,20,-0.0168327493,-0.0220268625,同板块；过去20个交易日日收益率相关系数=0.6747，不低于阈值0.50；当前方向一致：龙头=-1.6833%，候选=-2.2027%，同为下跌
2022-06-06 10:59:00,2022-06-06,TA,PF,聚酯产业链,向上,0.8999674137,20,0.0606157531,0.0518227960,同板块；过去20个交易日日收益率相关系数=0.9000，不低于阈值0.50；当前方向一致：龙头=6.0616%，候选=5.1823%，同为上涨
2022-06-06 11:30:00,2022-06-06,TA,PF,聚酯产业链,向上,0.8999674137,20,0.0599473283,0.0498569070,同板块；过去20个交易日日收益率相关系数=0.9000，不低于阈值0.50；当前方向一致：龙头=5.9947%，候选=4.9857%，同为上涨
2022-06-06 13:59:00,2022-06-06,TA,PF,聚酯产业链,向上,0.8999674137,20,0.0611178014,0.0506455496,同板块；过去20个交易日日收益率相关系数=0.9000，不低于阈值0.50；当前方向一致：龙头=6.1118%，候选=5.0646%，同为上涨
2022-06-06 14:59:00,2022-06-06,TA,PF,聚酯产业链,向上,0.8999674137,20,0.0594991611,0.0449149892,同板块；过去20个交易日日收益率相关系数=0.9000，不低于阈值0.50；当前方向一致：龙头=5.9499%，候选=4.4915%，同为上涨
2022-06-06 15:00:00,2022-06-06,TA,PF,聚酯产业链,向上,0.8999674137,20,0.0598449435,0.0464290962,同板块；过去20个交易日日收益率相关系数=0.9000，不低于阈值0.50；当前方向一致：龙头=5.9845%，候选=4.6429%，同为上涨
2022-08-23 11:30:00,2022-08-23,M,RM,油脂油料,向上,0.9171107028,20,0.0415033343,0.0476967516,同板块；过去20个交易日日收益率相关系数=0.9171，不低于阈值0.50；当前方向一致：龙头=4.1503%，候选=4.7697%，同为上涨
2022-08-23 11:30:00,2022-08-23,M,B,油脂油料,向上,0.8462693590,20,0.0415033343,0.0336058321,同板块；过去20个交易日日收益率相关系数=0.8463，不低于阈值0.50；当前方向一致：龙头=4.1503%，候选=3.3606%，同为上涨
2022-09-13 10:59:00,2022-09-13,RM,M,油脂油料,向上,0.9322716576,20,0.0625269430,0.0474104240,同板块；过去20个交易日日收益率相关系数=0.9323，不低于阈值0.50；当前方向一致：龙头=6.2527%，候选=4.7410%，同为上涨
2022-09-13 10:59:00,2022-09-13,RM,B,油脂油料,向上,0.7475761954,20,0.0625269430,0.0452556523,同板块；过去20个交易日日收益率相关系数=0.7476，不低于阈值0.50；当前方向一致：龙头=6.2527%，候选=4.5256%，同为上涨
2022-09-13 11:30:00,2022-09-13,RM,M,油脂油料,向上,0.9322716576,20,0.0613415186,0.0466488011,同板块；过去20个交易日日收益率相关系数=0.9323，不低于阈值0.50；当前方向一致：龙头=6.1342%，候选=4.6649%，同为上涨
2022-09-13 11:30:00,2022-09-13,RM,B,油脂油料,向上,0.7475761954,20,0.0613415186,0.0447205028,同板块；过去20个交易日日收益率相关系数=0.7476，不低于阈值0.50；当前方向一致：龙头=6.1342%，候选=4.4721%，同为上涨
2022-09-13 13:59:00,2022-09-13,RM,M,油脂油料,向上,0.9322716576,20,0.0652061561,0.0506245040,同板块；过去20个交易日日收益率相关系数=0.9323，不低于阈值0.50；当前方向一致：龙头=6.5206%，候选=5.0625%，同为上涨
2022-09-13 13:59:00,2022-09-13,RM,B,油脂油料,向上,0.7475761954,20,0.0652061561,0.0470567020,同板块；过去20个交易日日收益率相关系数=0.7476，不低于阈值0.50；当前方向一致：龙头=6.5206%，候选=4.7057%，同为上涨
2022-09-13 14:59:00,2022-09-13,RM,M,油脂油料,向上,0.9322716576,20,0.0632611475,0.0518718946,同板块；过去20个交易日日收益率相关系数=0.9323，不低于阈值0.50；当前方向一致：龙头=6.3261%，候选=5.1872%，同为上涨
2022-09-13 14:59:00,2022-09-13,RM,B,油脂油料,向上,0.7475761954,20,0.0632611475,0.0457590105,同板块；过去20个交易日日收益率相关系数=0.7476，不低于阈值0.50；当前方向一致：龙头=6.3261%，候选=4.5759%，同为上涨
2022-09-13 15:00:00,2022-09-13,RM,M,油脂油料,向上,0.9322716576,20,0.0636133813,0.0519559088,同板块；过去20个交易日日收益率相关系数=0.9323，不低于阈值0.50；当前方向一致：龙头=6.3613%，候选=5.1956%，同为上涨
2022-09-13 15:00:00,2022-09-13,RM,B,油脂油料,向上,0.7475761954,20,0.0636133813,0.0455752645,同板块；过去20个交易日日收益率相关系数=0.7476，不低于阈值0.50；当前方向一致：龙头=6.3613%，候选=4.5575%，同为上涨
2022-11-08 23:59:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0141263045,0.0266625445,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.4126%，候选=2.6663%，同为上涨
2022-11-09 00:59:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0173178179,0.0367572709,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.7318%，候选=3.6757%，同为上涨
2022-11-09 01:59:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0171820778,0.0339983043,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.7182%，候选=3.3998%，同为上涨
2022-11-09 02:30:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0178726983,0.0315406606,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.7873%，候选=3.1541%，同为上涨
2022-11-09 09:59:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0174239316,0.0312058306,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.7424%，候选=3.1206%，同为上涨
2022-11-09 10:59:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0183379809,0.0313246182,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.8338%，候选=3.1325%，同为上涨
2022-11-09 11:30:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0194979454,0.0309441658,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.9498%，候选=3.0944%，同为上涨
2022-11-09 13:59:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0199330690,0.0279184466,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=1.9933%，候选=2.7918%，同为上涨
2022-11-09 14:59:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0213328270,0.0306780458,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=2.1333%，候选=3.0678%，同为上涨
2022-11-09 15:00:00,2022-11-09,AU,AG,贵金属,向上,0.7776686734,20,0.0214973992,0.0302877601,同板块；过去20个交易日日收益率相关系数=0.7777，不低于阈值0.50；当前方向一致：龙头=2.1497%，候选=3.0288%，同为上涨
2023-01-18 10:59:00,2023-01-18,CF,CY,软商品纺织,向上,0.7353928898,20,0.0238991348,0.0218893557,同板块；过去20个交易日日收益率相关系数=0.7354，不低于阈值0.50；当前方向一致：龙头=2.3899%，候选=2.1889%，同为上涨
2023-01-18 11:30:00,2023-01-18,CF,CY,软商品纺织,向上,0.7353928898,20,0.0235577246,0.0214424884,同板块；过去20个交易日日收益率相关系数=0.7354，不低于阈值0.50；当前方向一致：龙头=2.3558%，候选=2.1442%，同为上涨
2023-01-18 13:59:00,2023-01-18,TA,PF,聚酯产业链,向上,0.9252785181,20,0.0372154424,0.0319626960,同板块；过去20个交易日日收益率相关系数=0.9253，不低于阈值0.50；当前方向一致：龙头=3.7215%，候选=3.1963%，同为上涨
2023-01-18 13:59:00,2023-01-18,CF,CY,软商品纺织,向上,0.7353928898,20,0.0237061590,0.0221226961,同板块；过去20个交易日日收益率相关系数=0.7354，不低于阈值0.50；当前方向一致：龙头=2.3706%，候选=2.2123%，同为上涨
2023-02-09 14:59:00,2023-02-09,IM,IF,金融期货,向上,0.6844715325,20,0.0242741779,0.0132022709,同板块；过去20个交易日日收益率相关系数=0.6845，不低于阈值0.50；当前方向一致：龙头=2.4274%，候选=1.3202%，同为上涨
2023-02-09 15:00:00,2023-02-09,IM,IF,金融期货,向上,0.6844715325,20,0.0247685043,0.0136518624,同板块；过去20个交易日日收益率相关系数=0.6845，不低于阈值0.50；当前方向一致：龙头=2.4769%，候选=1.3652%，同为上涨
2023-02-22 22:59:00,2023-02-23,JM,J,煤焦,向上,0.7948056221,20,0.0556537855,0.0274701529,同板块；过去20个交易日日收益率相关系数=0.7948，不低于阈值0.50；当前方向一致：龙头=5.5654%，候选=2.7470%，同为上涨
2023-02-22 23:00:00,2023-02-23,JM,J,煤焦,向上,0.7948056221,20,0.0554268544,0.0280816809,同板块；过去20个交易日日收益率相关系数=0.7948，不低于阈值0.50；当前方向一致：龙头=5.5427%，候选=2.8082%，同为上涨
2023-02-23 09:59:00,2023-02-23,JM,J,煤焦,向上,0.7948056221,20,0.0577830208,0.0307786102,同板块；过去20个交易日日收益率相关系数=0.7948，不低于阈值0.50；当前方向一致：龙头=5.7783%，候选=3.0779%，同为上涨
2023-02-23 10:59:00,2023-02-23,JM,J,煤焦,向上,0.7948056221,20,0.0468997297,0.0206496158,同板块；过去20个交易日日收益率相关系数=0.7948，不低于阈值0.50；当前方向一致：龙头=4.6900%，候选=2.0650%，同为上涨
2023-02-23 11:30:00,2023-02-23,JM,J,煤焦,向上,0.7948056221,20,0.0515140077,0.0267814918,同板块；过去20个交易日日收益率相关系数=0.7948，不低于阈值0.50；当前方向一致：龙头=5.1514%，候选=2.6781%，同为上涨
2023-04-17 10:59:00,2023-04-17,SN,ZN,有色基本金属,向上,0.8159077748,20,0.0778284613,0.0013033891,同板块；过去20个交易日日收益率相关系数=0.8159，不低于阈值0.50；当前方向一致：龙头=7.7828%，候选=0.1303%，同为上涨
2023-04-17 10:59:00,2023-04-17,SN,AL,有色基本金属,向上,0.6754310372,20,0.0778284613,0.0027309920,同板块；过去20个交易日日收益率相关系数=0.6754，不低于阈值0.50；当前方向一致：龙头=7.7828%，候选=0.2731%，同为上涨
2023-04-17 10:59:00,2023-04-17,SN,NI,有色基本金属,向上,0.5521914165,20,0.0778284613,0.0210815338,同板块；过去20个交易日日收益率相关系数=0.5522，不低于阈值0.50；当前方向一致：龙头=7.7828%，候选=2.1082%，同为上涨
2023-04-17 11:30:00,2023-04-17,SN,ZN,有色基本金属,向上,0.8159077748,20,0.0979364190,0.0020790430,同板块；过去20个交易日日收益率相关系数=0.8159，不低于阈值0.50；当前方向一致：龙头=9.7936%，候选=0.2079%，同为上涨
2023-04-17 11:30:00,2023-04-17,SN,AL,有色基本金属,向上,0.6754310372,20,0.0979364190,0.0028930330,同板块；过去20个交易日日收益率相关系数=0.6754，不低于阈值0.50；当前方向一致：龙头=9.7936%，候选=0.2893%，同为上涨
2023-04-17 11:30:00,2023-04-17,SN,NI,有色基本金属,向上,0.5521914165,20,0.0979364190,0.0304336633,同板块；过去20个交易日日收益率相关系数=0.5522，不低于阈值0.50；当前方向一致：龙头=9.7936%，候选=3.0434%，同为上涨
2023-04-17 13:59:00,2023-04-17,SN,ZN,有色基本金属,向上,0.8159077748,20,0.0985474205,0.0032331422,同板块；过去20个交易日日收益率相关系数=0.8159，不低于阈值0.50；当前方向一致：龙头=9.8547%，候选=0.3233%，同为上涨
2023-04-17 13:59:00,2023-04-17,SN,CU,有色基本金属,向上,0.7415173018,20,0.0985474205,0.0008424212,同板块；过去20个交易日日收益率相关系数=0.7415，不低于阈值0.50；当前方向一致：龙头=9.8547%，候选=0.0842%，同为上涨
2023-04-17 13:59:00,2023-04-17,SN,AL,有色基本金属,向上,0.6754310372,20,0.0985474205,0.0038486324,同板块；过去20个交易日日收益率相关系数=0.6754，不低于阈值0.50；当前方向一致：龙头=9.8547%，候选=0.3849%，同为上涨
2023-04-17 13:59:00,2023-04-17,SN,NI,有色基本金属,向上,0.5521914165,20,0.0985474205,0.0289907427,同板块；过去20个交易日日收益率相关系数=0.5522，不低于阈值0.50；当前方向一致：龙头=9.8547%，候选=2.8991%，同为上涨
2023-04-17 14:59:00,2023-04-17,SN,ZN,有色基本金属,向上,0.8159077748,20,0.1056343067,0.0047607293,同板块；过去20个交易日日收益率相关系数=0.8159，不低于阈值0.50；当前方向一致：龙头=10.5634%，候选=0.4761%，同为上涨
2023-04-17 14:59:00,2023-04-17,SN,CU,有色基本金属,向上,0.7415173018,20,0.1056343067,0.0022732432,同板块；过去20个交易日日收益率相关系数=0.7415，不低于阈值0.50；当前方向一致：龙头=10.5634%，候选=0.2273%，同为上涨
2023-04-17 14:59:00,2023-04-17,SN,AL,有色基本金属,向上,0.6754310372,20,0.1056343067,0.0032163914,同板块；过去20个交易日日收益率相关系数=0.6754，不低于阈值0.50；当前方向一致：龙头=10.5634%，候选=0.3216%，同为上涨
2023-04-17 14:59:00,2023-04-17,SN,NI,有色基本金属,向上,0.5521914165,20,0.1056343067,0.0258577538,同板块；过去20个交易日日收益率相关系数=0.5522，不低于阈值0.50；当前方向一致：龙头=10.5634%，候选=2.5858%，同为上涨
2023-04-17 15:00:00,2023-04-17,SN,ZN,有色基本金属,向上,0.8159077748,20,0.1056329576,0.0045698691,同板块；过去20个交易日日收益率相关系数=0.8159，不低于阈值0.50；当前方向一致：龙头=10.5633%，候选=0.4570%，同为上涨
2023-04-17 15:00:00,2023-04-17,SN,CU,有色基本金属,向上,0.7415173018,20,0.1056329576,0.0022345852,同板块；过去20个交易日日收益率相关系数=0.7415，不低于阈值0.50；当前方向一致：龙头=10.5633%，候选=0.2235%，同为上涨
2023-04-17 15:00:00,2023-04-17,SN,AL,有色基本金属,向上,0.6754310372,20,0.1056329576,0.0027326359,同板块；过去20个交易日日收益率相关系数=0.6754，不低于阈值0.50；当前方向一致：龙头=10.5633%，候选=0.2733%，同为上涨
2023-04-17 15:00:00,2023-04-17,SN,NI,有色基本金属,向上,0.5521914165,20,0.1056329576,0.0251606243,同板块；过去20个交易日日收益率相关系数=0.5522，不低于阈值0.50；当前方向一致：龙头=10.5633%，候选=2.5161%，同为上涨
2023-04-24 22:59:00,2023-04-25,NR,RU,橡胶,向上,0.9669218488,20,0.0472462377,0.0400366580,同板块；过去20个交易日日收益率相关系数=0.9669，不低于阈值0.50；当前方向一致：龙头=4.7246%，候选=4.0037%，同为上涨
2023-04-24 23:00:00,2023-04-25,NR,RU,橡胶,向上,0.9669218488,20,0.0465546831,0.0402665726,同板块；过去20个交易日日收益率相关系数=0.9669，不低于阈值0.50；当前方向一致：龙头=4.6555%，候选=4.0267%，同为上涨
2023-04-25 09:59:00,2023-04-25,NR,RU,橡胶,向上,0.9669218488,20,0.0431380246,0.0396237911,同板块；过去20个交易日日收益率相关系数=0.9669，不低于阈值0.50；当前方向一致：龙头=4.3138%，候选=3.9624%，同为上涨
2023-04-25 10:59:00,2023-04-25,NR,RU,橡胶,向上,0.9669218488,20,0.0372912095,0.0348406846,同板块；过去20个交易日日收益率相关系数=0.9669，不低于阈值0.50；当前方向一致：龙头=3.7291%，候选=3.4841%，同为上涨
2023-04-25 11:30:00,2023-04-25,NR,RU,橡胶,向上,0.9669218488,20,0.0361192322,0.0339145058,同板块；过去20个交易日日收益率相关系数=0.9669，不低于阈值0.50；当前方向一致：龙头=3.6119%，候选=3.3915%，同为上涨
2023-04-25 13:59:00,2023-04-25,NR,RU,橡胶,向上,0.9669218488,20,0.0318111421,0.0279286740,同板块；过去20个交易日日收益率相关系数=0.9669，不低于阈值0.50；当前方向一致：龙头=3.1811%，候选=2.7929%，同为上涨
2023-05-04 11:30:00,2023-05-04,AP,CJ,果品,向上,0.5126808832,20,0.0302632790,0.0043679230,同板块；过去20个交易日日收益率相关系数=0.5127，不低于阈值0.50；当前方向一致：龙头=3.0263%，候选=0.4368%，同为上涨
2023-05-04 13:59:00,2023-05-04,AP,CJ,果品,向上,0.5126808832,20,0.0350693520,0.0039779989,同板块；过去20个交易日日收益率相关系数=0.5127，不低于阈值0.50；当前方向一致：龙头=3.5069%，候选=0.3978%，同为上涨
2023-05-04 14:59:00,2023-05-04,AP,CJ,果品,向上,0.5126808832,20,0.0330345197,0.0063523104,同板块；过去20个交易日日收益率相关系数=0.5127，不低于阈值0.50；当前方向一致：龙头=3.3035%，候选=0.6352%，同为上涨
2023-05-04 15:00:00,2023-05-04,AP,CJ,果品,向上,0.5126808832,20,0.0341106660,0.0048832205,同板块；过去20个交易日日收益率相关系数=0.5127，不低于阈值0.50；当前方向一致：龙头=3.4111%，候选=0.4883%，同为上涨
2023-06-01 14:59:00,2023-06-01,CF,CY,软商品纺织,向上,0.9492394589,20,0.0538665053,0.0439457129,同板块；过去20个交易日日收益率相关系数=0.9492，不低于阈值0.50；当前方向一致：龙头=5.3867%，候选=4.3946%，同为上涨
2023-06-01 15:00:00,2023-06-01,CF,CY,软商品纺织,向上,0.9492394589,20,0.0537148016,0.0454881636,同板块；过去20个交易日日收益率相关系数=0.9492，不低于阈值0.50；当前方向一致：龙头=5.3715%，候选=4.5488%，同为上涨
2023-07-19 10:59:00,2023-07-19,AU,AG,贵金属,向上,0.6569433764,20,0.0117884070,0.0164219686,同板块；过去20个交易日日收益率相关系数=0.6569，不低于阈值0.50；当前方向一致：龙头=1.1788%，候选=1.6422%，同为上涨
2023-07-19 11:30:00,2023-07-19,AU,AG,贵金属,向上,0.6569433764,20,0.0117549154,0.0181887663,同板块；过去20个交易日日收益率相关系数=0.6569，不低于阈值0.50；当前方向一致：龙头=1.1755%，候选=1.8189%，同为上涨
2023-07-19 13:59:00,2023-07-19,AU,AG,贵金属,向上,0.6569433764,20,0.0118100264,0.0175447565,同板块；过去20个交易日日收益率相关系数=0.6569，不低于阈值0.50；当前方向一致：龙头=1.1810%，候选=1.7545%，同为上涨
2023-07-19 14:59:00,2023-07-19,AU,AG,贵金属,向上,0.6569433764,20,0.0119392756,0.0153271632,同板块；过去20个交易日日收益率相关系数=0.6569，不低于阈值0.50；当前方向一致：龙头=1.1939%，候选=1.5327%，同为上涨
2023-07-19 15:00:00,2023-07-19,AU,AG,贵金属,向上,0.6569433764,20,0.0120977049,0.0150042888,同板块；过去20个交易日日收益率相关系数=0.6569，不低于阈值0.50；当前方向一致：龙头=1.2098%，候选=1.5004%，同为上涨
2023-07-20 13:59:00,2023-07-20,SS,HC,黑色钢矿,向上,0.6027477715,20,0.0252518875,0.0114612635,同板块；过去20个交易日日收益率相关系数=0.6027，不低于阈值0.50；当前方向一致：龙头=2.5252%，候选=1.1461%，同为上涨
2023-07-20 13:59:00,2023-07-20,SS,RB,黑色钢矿,向上,0.5634793328,20,0.0252518875,0.0114046779,同板块；过去20个交易日日收益率相关系数=0.5635，不低于阈值0.50；当前方向一致：龙头=2.5252%，候选=1.1405%，同为上涨
2023-07-20 14:59:00,2023-07-20,SS,HC,黑色钢矿,向上,0.6027477715,20,0.0262628665,0.0122370795,同板块；过去20个交易日日收益率相关系数=0.6027，不低于阈值0.50；当前方向一致：龙头=2.6263%，候选=1.2237%，同为上涨
2023-07-20 14:59:00,2023-07-20,SS,RB,黑色钢矿,向上,0.5634793328,20,0.0262628665,0.0134302503,同板块；过去20个交易日日收益率相关系数=0.5635，不低于阈值0.50；当前方向一致：龙头=2.6263%，候选=1.3430%，同为上涨
2023-07-20 15:00:00,2023-07-20,SS,HC,黑色钢矿,向上,0.6027477715,20,0.0262077236,0.0116432522,同板块；过去20个交易日日收益率相关系数=0.6027，不低于阈值0.50；当前方向一致：龙头=2.6208%，候选=1.1643%，同为上涨
2023-07-20 15:00:00,2023-07-20,SS,RB,黑色钢矿,向上,0.5634793328,20,0.0262077236,0.0124060303,同板块；过去20个交易日日收益率相关系数=0.5635，不低于阈值0.50；当前方向一致：龙头=2.6208%，候选=1.2406%，同为上涨
2023-07-25 14:59:00,2023-07-25,IF,IM,金融期货,向上,0.7627715075,20,0.0291782952,0.0159220931,同板块；过去20个交易日日收益率相关系数=0.7628，不低于阈值0.50；当前方向一致：龙头=2.9178%，候选=1.5922%，同为上涨
2023-07-25 15:15:00,2023-07-25,IF,IM,金融期货,向上,0.7627715075,20,0.0294416220,0.0163272541,同板块；过去20个交易日日收益率相关系数=0.7628，不低于阈值0.50；当前方向一致：龙头=2.9442%，候选=1.6327%，同为上涨
2023-08-02 10:59:00,2023-08-02,SF,SM,铁合金,向上,0.8737267198,20,0.0337482374,0.0214931119,同板块；过去20个交易日日收益率相关系数=0.8737，不低于阈值0.50；当前方向一致：龙头=3.3748%，候选=2.1493%，同为上涨
2023-08-31 22:59:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948204299,0.0508178009,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4820%，候选=5.0818%，同为上涨
2023-08-31 23:00:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948212117,0.0469711264,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4821%，候选=4.6971%，同为上涨
2023-09-01 09:59:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948216842,0.0538881951,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4822%，候选=5.3888%，同为上涨
2023-09-01 10:59:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948203428,0.0563631562,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4820%，候选=5.6363%，同为上涨
2023-09-01 11:30:00,2023-09-01,AL,SN,有色基本金属,向上,0.6550114630,20,0.0189320653,0.0016191575,同板块；过去20个交易日日收益率相关系数=0.6550，不低于阈值0.50；当前方向一致：龙头=1.8932%，候选=0.1619%，同为上涨
2023-09-01 11:30:00,2023-09-01,AL,CU,有色基本金属,向上,0.6134303503,20,0.0189320653,0.0004912310,同板块；过去20个交易日日收益率相关系数=0.6134，不低于阈值0.50；当前方向一致：龙头=1.8932%，候选=0.0491%，同为上涨
2023-09-01 11:30:00,2023-09-01,AL,ZN,有色基本金属,向上,0.5285419574,20,0.0189320653,0.0140474273,同板块；过去20个交易日日收益率相关系数=0.5285，不低于阈值0.50；当前方向一致：龙头=1.8932%，候选=1.4047%，同为上涨
2023-09-01 11:30:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948260194,0.0583905371,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4826%，候选=5.8391%，同为上涨
2023-09-01 13:59:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948470314,0.0639352428,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4847%，候选=6.3935%，同为上涨
2023-09-01 14:59:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948401616,0.0659287737,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4840%，候选=6.5929%，同为上涨
2023-09-01 15:00:00,2023-09-01,AL,SN,有色基本金属,向上,0.6550114630,20,0.0179343924,0.0023045124,同板块；过去20个交易日日收益率相关系数=0.6550，不低于阈值0.50；当前方向一致：龙头=1.7934%，候选=0.2305%，同为上涨
2023-09-01 15:00:00,2023-09-01,AL,CU,有色基本金属,向上,0.6134303503,20,0.0179343924,0.0041440717,同板块；过去20个交易日日收益率相关系数=0.6134，不低于阈值0.50；当前方向一致：龙头=1.7934%，候选=0.4144%，同为上涨
2023-09-01 15:00:00,2023-09-01,AL,ZN,有色基本金属,向上,0.5285419574,20,0.0179343924,0.0149097326,同板块；过去20个交易日日收益率相关系数=0.5285，不低于阈值0.50；当前方向一致：龙头=1.7934%，候选=1.4910%，同为上涨
2023-09-01 15:00:00,2023-09-01,BR,NR,橡胶,向上,0.5229305896,20,0.0948447261,0.0656018794,同板块；过去20个交易日日收益率相关系数=0.5229，不低于阈值0.50；当前方向一致：龙头=9.4845%，候选=6.5602%，同为上涨
2023-09-01 21:59:00,2023-09-04,AO,CU,有色基本金属,向上,0.6555740878,20,0.0623277359,0.0032040901,同板块；过去20个交易日日收益率相关系数=0.6556，不低于阈值0.50；当前方向一致：龙头=6.2328%，候选=0.3204%，同为上涨
2023-09-01 21:59:00,2023-09-04,AO,ZN,有色基本金属,向上,0.6141630401,20,0.0623277359,0.0012195142,同板块；过去20个交易日日收益率相关系数=0.6142，不低于阈值0.50；当前方向一致：龙头=6.2328%，候选=0.1220%，同为上涨
2023-09-01 21:59:00,2023-09-04,AO,AL,有色基本金属,向上,0.5775770541,20,0.0623277359,0.0096221547,同板块；过去20个交易日日收益率相关系数=0.5776，不低于阈值0.50；当前方向一致：龙头=6.2328%，候选=0.9622%，同为上涨
2023-09-01 21:59:00,2023-09-04,AO,PB,有色基本金属,向上,0.5099315982,20,0.0623277359,0.0015606934,同板块；过去20个交易日日收益率相关系数=0.5099，不低于阈值0.50；当前方向一致：龙头=6.2328%，候选=0.1561%，同为上涨
2023-09-01 22:59:00,2023-09-04,AO,ZN,有色基本金属,向上,0.6141630401,20,0.0503266486,0.0036200757,同板块；过去20个交易日日收益率相关系数=0.6142，不低于阈值0.50；当前方向一致：龙头=5.0327%，候选=0.3620%，同为上涨
2023-09-01 22:59:00,2023-09-04,AO,AL,有色基本金属,向上,0.5775770541,20,0.0503266486,0.0003161661,同板块；过去20个交易日日收益率相关系数=0.5776，不低于阈值0.50；当前方向一致：龙头=5.0327%，候选=0.0316%，同为上涨
2023-09-01 23:59:00,2023-09-04,AO,ZN,有色基本金属,向上,0.6141630401,20,0.0539124848,0.0054371175,同板块；过去20个交易日日收益率相关系数=0.6142，不低于阈值0.50；当前方向一致：龙头=5.3912%，候选=0.5437%，同为上涨
2023-09-01 23:59:00,2023-09-04,AO,AL,有色基本金属,向上,0.5775770541,20,0.0539124848,0.0025649921,同板块；过去20个交易日日收益率相关系数=0.5776，不低于阈值0.50；当前方向一致：龙头=5.3912%，候选=0.2565%，同为上涨
2023-09-02 00:59:00,2023-09-04,AO,ZN,有色基本金属,向上,0.6141630401,20,0.0449960510,0.0044173832,同板块；过去20个交易日日收益率相关系数=0.6142，不低于阈值0.50；当前方向一致：龙头=4.4996%，候选=0.4417%，同为上涨
2023-09-02 00:59:00,2023-09-04,AO,AL,有色基本金属,向上,0.5775770541,20,0.0449960510,0.0016253974,同板块；过去20个交易日日收益率相关系数=0.5776，不低于阈值0.50；当前方向一致：龙头=4.4996%，候选=0.1625%，同为上涨
2023-09-02 01:00:00,2023-09-04,AO,ZN,有色基本金属,向上,0.6141630401,20,0.0488913286,0.0047062396,同板块；过去20个交易日日收益率相关系数=0.6142，不低于阈值0.50；当前方向一致：龙头=4.8891%，候选=0.4706%，同为上涨
2023-09-02 01:00:00,2023-09-04,AO,AL,有色基本金属,向上,0.5775770541,20,0.0488913286,0.0012876711,同板块；过去20个交易日日收益率相关系数=0.5776，不低于阈值0.50；当前方向一致：龙头=4.8891%，候选=0.1288%，同为上涨
