交易日,当日收益率,累计净值,回撤
2022-12-20,0.0,0.9503891132488711,-0.09349180156240389
2022-12-21,0.0,0.9503891132488711,-0.09349180156240389
2022-12-22,0.0,0.9503891132488711,-0.09349180156240389
2022-12-23,0.0,0.9503891132488711,-0.09349180156240389
2022-12-26,-0.004981699807945605,0.9456545599859256,-0.09800775328046163
2022-12-27,0.0,0.9456545599859256,-0.09800775328046163
2022-12-28,0.0,0.9456545599859256,-0.09800775328046163
2022-12-29,0.0,0.9456545599859256,-0.09800775328046163
2022-12-30,0.0,0.9456545599859256,-0.09800775328046163
2023-01-03,0.0,0.9456545599859256,-0.09800775328046163
2023-01-04,0.0,0.9456545599859256,-0.09800775328046163
2023-01-05,0.0,0.9456545599859256,-0.09800775328046163
2023-01-06,0.0,0.9456545599859256,-0.09800775328046163
2023-01-09,0.0,0.9456545599859256,-0.09800775328046163
2023-01-10,0.0,0.9456545599859256,-0.09800775328046163
2023-01-11,0.0,0.9456545599859256,-0.09800775328046163
2023-01-12,0.0,0.9456545599859256,-0.09800775328046163
2023-01-13,0.0,0.9456545599859256,-0.09800775328046163
2023-01-16,0.0,0.9456545599859256,-0.09800775328046163
2023-01-17,0.00281561114355644,0.9483171555029769,-0.09546809385919663
2023-01-18,-0.004304276638974369,0.9442353361242068,-0.09936144941200542
2023-01-19,0.0,0.9442353361242068,-0.09936144941200542
2023-01-20,0.0,0.9442353361242068,-0.09936144941200542
2023-01-30,0.0,0.9442353361242068,-0.09936144941200542
2023-01-31,0.0,0.9442353361242068,-0.09936144941200542
2023-02-01,0.0,0.9442353361242068,-0.09936144941200542
2023-02-02,0.0,0.9442353361242068,-0.09936144941200542
2023-02-03,0.0,0.9442353361242068,-0.09936144941200542
2023-02-06,0.0,0.9442353361242068,-0.09936144941200542
2023-02-07,0.0,0.9442353361242068,-0.09936144941200542
2023-02-08,0.0,0.9442353361242068,-0.09936144941200542
2023-02-09,0.0,0.9442353361242068,-0.09936144941200542
2023-02-10,0.0,0.9442353361242068,-0.09936144941200542
2023-02-13,0.0,0.9442353361242068,-0.09936144941200542
2023-02-14,0.0,0.9442353361242068,-0.09936144941200542
2023-02-15,0.0,0.9442353361242068,-0.09936144941200542
2023-02-16,0.0,0.9442353361242068,-0.09936144941200542
2023-02-17,0.0,0.9442353361242068,-0.09936144941200542
2023-02-20,0.0,0.9442353361242068,-0.09936144941200542
2023-02-21,0.0,0.9442353361242068,-0.09936144941200542
2023-02-22,0.0,0.9442353361242068,-0.09936144941200542
2023-02-23,0.0,0.9442353361242068,-0.09936144941200542
2023-02-24,0.0,0.9442353361242068,-0.09936144941200542
2023-02-27,0.0,0.9442353361242068,-0.09936144941200542
2023-02-28,0.0,0.9442353361242068,-0.09936144941200542
2023-03-01,0.0,0.9442353361242068,-0.09936144941200542
2023-03-02,0.0,0.9442353361242068,-0.09936144941200542
2023-03-03,0.0,0.9442353361242068,-0.09936144941200542
2023-03-06,0.0,0.9442353361242068,-0.09936144941200542
2023-03-07,0.0,0.9442353361242068,-0.09936144941200542
2023-03-08,0.0,0.9442353361242068,-0.09936144941200542
2023-03-09,0.0,0.9442353361242068,-0.09936144941200542
2023-03-10,0.0,0.9442353361242068,-0.09936144941200542
2023-03-13,0.0035801889487618865,0.9476158770396292,-0.09613699322636127
2023-03-14,0.000196111822050149,0.9478017157158791,-0.09595973500521915
2023-03-15,0.0,0.9478017157158791,-0.09595973500521915
2023-03-16,0.0,0.9478017157158791,-0.09595973500521915
2023-03-17,0.0,0.9478017157158791,-0.09595973500521915
2023-03-20,0.0,0.9478017157158791,-0.09595973500521915
2023-03-21,0.0,0.9478017157158791,-0.09595973500521915
2023-03-22,0.0,0.9478017157158791,-0.09595973500521915
2023-03-23,0.0,0.9478017157158791,-0.09595973500521915
2023-03-24,0.0006523315108537542,0.9484199966410819,-0.09537000105328242
2023-03-27,0.0,0.9484199966410819,-0.09537000105328242
2023-03-28,0.0,0.9484199966410819,-0.09537000105328242
2023-03-29,0.0,0.9484199966410819,-0.09537000105328242
2023-03-30,0.0,0.9484199966410819,-0.09537000105328242
2023-03-31,0.0,0.9484199966410819,-0.09537000105328242
2023-04-03,0.0,0.9484199966410819,-0.09537000105328242
2023-04-04,0.0,0.9484199966410819,-0.09537000105328242
2023-04-06,0.0,0.9484199966410819,-0.09537000105328242
2023-04-07,0.0,0.9484199966410819,-0.09537000105328242
2023-04-10,0.0,0.9484199966410819,-0.09537000105328242
2023-04-11,0.0,0.9484199966410819,-0.09537000105328242
2023-04-12,0.0,0.9484199966410819,-0.09537000105328242
2023-04-13,0.0,0.9484199966410819,-0.09537000105328242
2023-04-14,0.0,0.9484199966410819,-0.09537000105328242
2023-04-17,0.003260304590763985,0.9515121347101032,-0.09242063171477366
2023-04-18,0.0,0.9515121347101032,-0.09242063171477366
2023-04-19,0.0,0.9515121347101032,-0.09242063171477366
2023-04-20,0.0,0.9515121347101032,-0.09242063171477366
2023-04-21,0.0,0.9515121347101032,-0.09242063171477366
2023-04-24,0.0,0.9515121347101032,-0.09242063171477366
2023-04-25,-0.013891685109161611,0.9382940277571643,-0.10502843851056376
2023-04-26,0.0,0.9382940277571643,-0.10502843851056376
2023-04-27,0.0,0.9382940277571643,-0.10502843851056376
2023-04-28,0.0,0.9382940277571643,-0.10502843851056376
2023-05-04,0.0010917609609604195,0.9393184205465719,-0.10405134349855982
2023-05-05,0.0,0.9393184205465719,-0.10405134349855982
2023-05-08,0.0,0.9393184205465719,-0.10405134349855982
2023-05-09,0.0,0.9393184205465719,-0.10405134349855982
2023-05-10,0.0,0.9393184205465719,-0.10405134349855982
2023-05-11,0.0,0.9393184205465719,-0.10405134349855982
2023-05-12,0.0,0.9393184205465719,-0.10405134349855982
2023-05-15,0.0,0.9393184205465719,-0.10405134349855982
