RETURN_MULTIPLIER,OI_MULTIPLIER,CORRELATION_THRESHOLD,单边费率,交易次数,胜率,累计收益率,年化收益率,最大回撤,年化夏普比率
1.5,1.0,0.6,0.0,492.0,0.5101626016260162,-0.14350097479254376,-0.019669292288702955,0.23050677626636595,-0.3533866489324297
1.5,1.0,0.6,0.0001,492.0,0.4634146341463415,-0.17793792100349037,-0.02481501888205362,0.25194605380664614,-0.45328765980735597
1.5,1.0,0.7,0.0,389.0,0.519280205655527,-0.1773498110801328,-0.024725576471453126,0.247942453912102,-0.44136370952820175
1.5,1.0,0.7,0.0001,389.0,0.46272493573264784,-0.2066328513314365,-0.02924833656165171,0.266849268078012,-0.527361233803865
1.5,1.0,0.8,0.0,257.0,0.5175097276264592,-0.04907571103615438,-0.006432580362415896,0.1422867497809125,-0.1541347803760797
1.5,1.0,0.8,0.0001,257.0,0.47470817120622566,-0.07479018665044035,-0.009919509485628475,0.1476152185023596,-0.24805025453909174
1.5,1.0,0.9,0.0,106.0,0.4811320754716981,-0.04057285883916617,-0.005338296764744399,0.08842997711616984,-0.24866994875701898
1.5,1.0,0.9,0.0001,106.0,0.42452830188679247,-0.05297408192323172,-0.007009198140515371,0.09281240415151248,-0.32907529232541505
1.5,1.5,0.5,0.0,403.0,0.5260545905707196,0.07623625837709724,0.009520180868306305,0.06018735940426345,0.2705140927483742
1.5,1.5,0.5,0.0001,403.0,0.45905707196029777,0.04214427877715643,0.005337973380732608,0.06451270960921396,0.16032890182847756
1.5,1.5,0.6,0.0,333.0,0.5345345345345346,0.0791530778710845,0.009872617359794278,0.06313983056466921,0.297374944818913
1.5,1.5,0.6,0.0001,333.0,0.47147147147147145,0.047899724345496386,0.00605230015381486,0.06875699187095596,0.18958511007593518
1.5,1.5,0.7,0.0,265.0,0.5509433962264151,0.0662865361660534,0.008311672868241304,0.06875160705425498,0.252538133147369
1.5,1.5,0.7,0.0001,265.0,0.47547169811320755,0.03830679988955099,0.004859779801783093,0.07322467246107633,0.1553099601317325
1.5,1.5,0.8,0.0,176.0,0.5340909090909091,0.01834956379635444,0.002352597386957589,0.06915592383869085,0.09839571359690995
1.5,1.5,0.8,0.0001,176.0,0.48863636363636365,-0.0012149185578266275,-0.00015708797155011833,0.0742771389810587,0.008220622361150582
1.5,1.5,0.9,0.0,80.0,0.475,-0.04279694464790207,-0.005636573653206578,0.0698843823872366,-0.3174261776875596
1.5,1.5,0.9,0.0001,80.0,0.4375,-0.052520269855117596,-0.0069477180158422636,0.0750460044831025,-0.3919149038934835
1.5,2.0,0.5,0.0,246.0,0.5609756097560976,0.04064359005607243,0.005161747075228096,0.05552841997369262,0.19279864628854726
1.5,2.0,0.5,0.0001,246.0,0.5040650406504065,0.019227114978261017,0.002464180670785243,0.05712415893885514,0.09972619025725486
